task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-173,235.6566132075405,244.94586787893442,5.0352364242359675,249.98110430317038,9.28925,14.32449
Task-174,235.67696950695816,246.59662362498332,5.265935158201926,251.86255878318525,10.91965,16.18559
Task-175,236.76819747555155,247.28915506580086,4.682310538128889,251.97146560392974,10.52096,15.20327
Task-176,237.22624630540773,249.96152765739242,4.643949571787988,254.60547722918042,12.73528,17.37923
Task-177,242.45634212422544,249.98110430317038,4.895476846953526,254.8765811501239,7.52476,12.42024
Task-178,243.18777839542014,251.86255878318525,5.318910964768951,257.1814697479542,8.67478,13.99369
Task-179,243.26649204482746,251.97146560392974,5.65847115301702,257.6299367569468,8.70497,14.36344
Task-180,243.49731398273676,254.60547722918042,4.859007933765269,259.46448516294566,11.10816,15.96717
Task-181,244.67939269203427,254.8765811501239,6.382658938060252,261.2592400881842,10.19719,16.57985
Task-182,245.044791651159,257.1814697479542,4.586129036549825,261.76759878450406,12.13668,16.72281
Task-183,245.8800620425998,257.6299367569468,5.495706678894995,263.12564343584177,11.74987,17.24558
Task-184,248.6904963793603,259.46448516294566,5.000800104018254,264.4652852669639,10.77399,15.77479
Task-185,250.2334530677887,261.2592400881842,4.796692098133696,266.0559321863179,11.02579,15.82248
Task-186,250.7252609681354,261.76759878450406,5.678372320079185,267.44597110458324,11.04234,16.72071
Task-187,251.10138067103,263.12564343584177,5.202298633261051,268.3279420691028,12.02426,17.22656
Task-188,252.85485485683114,264.4652852669639,4.927391628513206,269.3926768954771,11.61043,16.53782
Task-189,254.40099095232662,266.0559321863179,5.4360262417873955,271.49195842810525,11.65494,17.09097
Task-190,258.27683345951516,267.44597110458324,5.227462785029519,272.67343388961274,9.16914,14.3966
Task-191,258.7633124642825,268.3279420691028,4.566545726931441,272.89448779603424,9.56463,14.13118
Task-192,258.9530167341966,269.3926768954771,4.523422382160225,273.91609927763733,10.43966,14.96308
Task-193,260.62005602623356,271.49195842810525,5.0788208071751555,276.5707792352804,10.8719,15.95072
Task-195,260.7979688643332,272.89448779603424,5.062266886598219,277.95675468263244,12.09652,17.15879
Task-194,260.7398588806779,272.67343388961274,5.676889214953558,278.3503231045663,11.93358,17.61046
Task-196,261.60608933091345,273.91609927763733,4.5132114910747765,278.4293107687121,12.31001,16.82322
Task-197,261.74290341767846,276.5707792352804,4.435918111824311,281.0066973471047,14.82788,19.26379
Task-200,267.8054472484572,278.4293107687121,4.3476039149206,282.77691468363275,10.62386,14.97147
Task-198,266.4112354683228,277.95675468263244,4.824086880430064,282.7808415630625,11.54552,16.36961
Task-199,267.668765971373,278.3503231045663,5.122763076884329,283.47308618145064,10.68156,15.80432
Task-201,268.4163772330712,281.0066973471047,5.049426363487523,286.0561237105922,12.59032,17.63975
Task-203,271.6878539123251,282.7808415630625,4.995083098987195,287.7759246620497,11.09299,16.08807
Task-202,271.2021634741446,282.77691468363275,5.6576825769622285,288.43459726059496,11.57475,17.23243
Task-204,272.22732792516456,283.47308618145064,5.010473926341585,288.48356010779224,11.24576,16.25623
Task-205,272.78516863789156,286.0561237105922,4.51013758396113,290.5662612945533,13.27096,17.78109
Task-206,273.81770330207814,287.7759246620497,3.721958926437526,291.49788358848724,13.95822,17.68018
Task-208,275.51721871046624,288.48356010779224,3.8903796985938506,292.3739398063861,12.96634,16.85672
Task-207,274.1144761011459,288.43459726059496,4.086035489729227,292.5206327503242,14.32012,18.40616
Task-209,277.55590002952124,290.5662612945533,4.734443751080209,295.30070504563355,13.01036,17.74481
Task-210,281.30812069947103,291.49788358848724,4.989562968427333,296.48744655691456,10.18976,15.17933
Task-211,288.2523836601569,292.3739398063861,5.050533266250191,297.42447307263626,4.12156,9.17209
Task-212,289.26633551651423,292.5206327503242,5.097537927381656,297.61817067770585,3.2543,8.35184
Task-213,290.2788262669867,295.30070504563355,5.080352827184977,300.38105787281853,5.02188,10.10223
Task-215,293.600908744875,297.42447307263626,4.709443097910982,302.13391617054725,3.82356,8.53301
Task-214,292.73290587509496,296.48744655691456,5.933432526372663,302.4208790832872,3.75454,9.68797
Task-216,294.1555939633865,297.61817067770585,4.9958390475026935,302.6140097252085,3.46258,8.45842
Task-217,294.45424921713993,300.38105787281853,4.891987565016635,305.27304543783515,5.92681,10.8188
Task-219,298.2967442204946,302.4208790832872,4.4411475756510255,306.86202665893825,4.12413,8.56528
Task-218,296.1623475079631,302.13391617054725,4.776324125062953,306.9102402956102,5.97157,10.74789
Task-220,299.2935156658469,302.6140097252085,5.608470427979578,308.2224801531881,3.32049,8.92896
Task-221,300.5678560767475,305.27304543783515,5.497153903125009,310.7701993409602,4.70519,10.20234
Task-223,303.2710638644618,306.9102402956102,5.3739516065204675,312.28419190213066,3.63918,9.01313
Task-222,301.4400182314452,306.86202665893825,5.779756106431369,312.6417827653696,5.42201,11.20176
Task-224,304.95670068509713,308.2224801531881,5.574461061983719,313.7969412151718,3.26578,8.84024
Task-225,306.45578000860587,310.7701993409602,4.7164854305884365,315.4866847715486,4.31442,9.0309
Task-226,306.999729191657,312.28419190213066,4.351545247799058,316.6357371499297,5.28446,9.63601
Task-227,307.14777512103905,312.6417827653696,5.27255912434161,317.91434188971124,5.49401,10.76657
Task-228,308.58267967878885,313.7969412151718,5.135257192241264,318.93219840741307,5.21426,10.34952
Task-229,310.2743567888101,315.4866847715486,4.431900006248161,319.91858477779675,5.21233,9.64423
Task-230,313.6135363007261,316.6357371499297,4.716614849162455,321.35235199909215,3.0222,7.73882
Task-231,313.87969326996546,317.91434188971124,4.474490756363807,322.38883264607506,4.03465,8.50914
Task-232,317.3652414928302,318.93219840741307,4.678809064276765,323.61100747168985,1.56696,6.24577
Task-233,317.3787298727056,319.91858477779675,4.9134219158885175,324.8320066936853,2.53985,7.45328
Task-234,319.7114096326752,321.35235199909215,4.580695653116922,325.9330476522091,1.64094,6.22164
Task-235,321.16670611197065,322.38883264607506,4.981117427308689,327.36995007338373,1.22213,6.20324
Task-236,323.832838818162,323.832838818162,5.187071194106293,329.01991001226827,0.0,5.18707
Task-237,325.0449123529654,325.0449123529654,5.62417801038708,330.6690903633525,0.0,5.62418
Task-238,326.2371226427566,326.2371226427566,5.181356239753003,331.41847888250965,0.0,5.18136
Task-239,326.30896228319057,327.36995007338373,4.088221913910254,331.458171987294,1.06099,5.14921
Task-240,329.65899944139045,329.65899944139045,4.651403459380876,334.31040290077135,0.0,4.6514
Task-241,330.99344382785074,330.99344382785074,5.546382791692119,336.53982661954285,0.0,5.54638
