task_name,arrival_time,start_time,service_time,completion_time,wait_time,turnaround_time
Task-240,272.80017038012375,273.7726789643037,5.254161528275083,279.02684049257874,0.97251,6.22667
Task-241,273.278233493206,274.24163681337114,5.4111102200952965,279.6527470334664,0.9634,6.37451
Task-244,274.8480747269773,276.58797948684787,4.683258011642327,281.2712374984902,1.7399,6.42316
Task-243,274.42932878634406,276.56276233781165,4.986935082674939,281.5496974204866,2.13343,7.12037
Task-242,273.31488000663876,276.24512427972047,5.41989154505307,281.66501582477355,2.93024,8.35014
Task-245,277.7111354508073,277.89883522785476,5.294159862616382,283.19299509047113,0.1877,5.48186
Task-246,277.83163811183,279.02684049257874,4.417419499911007,283.4442599924898,1.1952,5.61262
Task-247,279.4963513545084,279.6527470334664,6.169388075035888,285.8221351085023,0.1564,6.32578
Task-248,279.6635945171775,281.2712374984902,5.119410699809586,286.3906481982998,1.60764,6.72705
Task-249,281.65642102116556,281.65642102116556,5.59070517141708,287.24712619258264,0.0,5.59071
Task-250,282.64025847031553,282.64025847031553,5.274482629078719,287.91474109939423,0.0,5.27448
Task-251,284.70699258005357,284.70699258005357,5.218757184684016,289.9257497647376,0.0,5.21876
Task-252,284.83707665876216,284.83707665876216,5.326130920610264,290.1632075793724,0.0,5.32613
Task-253,286.2077499909058,286.2077499909058,4.469146758974391,290.6768967498802,0.0,4.46915
Task-254,286.25904184472057,286.3906481982998,4.974400783203059,291.36504898150287,0.13161,5.10601
Task-255,287.0126473083497,287.24712619258264,5.111136516516595,292.3582627090992,0.23448,5.34562
Task-257,291.76941120834283,291.76941120834283,4.6534332731532215,296.42284448149604,0.0,4.65343
Task-259,291.9879943382207,291.9879943382207,5.188280798798523,297.1762751370192,0.0,5.18828
Task-260,293.19185721586837,293.19185721586837,4.206036679711604,297.39789389557995,0.0,4.20604
Task-256,291.42964465933653,291.42964465933653,6.119350541742492,297.54899520107904,0.0,6.11935
Task-258,291.8326346943714,291.8326346943714,6.320734952043738,298.1533696464151,0.0,6.32073
Task-261,293.3989404941882,293.3989404941882,5.1765685814574125,298.5755090756456,0.0,5.17657
Task-262,294.2961842839952,296.42284448149604,5.430194905158479,301.85303938665453,2.12666,7.55686
Task-265,296.92819598695496,297.54899520107904,4.428114866840816,301.97711006791985,0.6208,5.04891
Task-264,295.18825882010947,297.39789389557995,5.233204299338974,302.63109819491893,2.20964,7.44284
Task-263,294.6322208363383,297.1762751370192,5.536597200527147,302.71287233754634,2.54405,8.08065
Task-266,297.9919494673679,298.1533696464151,5.56391127784798,303.7172809242631,0.16142,5.72533
Task-267,299.31213471642496,299.31213471642496,5.7989768560630734,305.111111572488,0.0,5.79898
Task-270,300.7711632305026,302.63109819491893,3.7286044296797574,306.3597026245987,1.85993,5.58854
Task-268,299.3954637307828,301.85303938665453,4.627436535889724,306.48047592254426,2.45758,7.08501
Task-269,299.40753524300385,301.97711006791985,5.163629419785433,307.1407394877053,2.56957,7.7332
Task-271,300.8635325924185,302.71287233754634,4.836260774915659,307.549133112462,1.84934,6.6856
Task-272,301.7506010430428,303.7172809242631,4.966479838367036,308.68376076263013,1.96668,6.93316
Task-273,304.231516279227,305.111111572488,4.356392820193459,309.46750439268146,0.8796,5.23599
Task-274,305.6729533520538,306.3597026245987,4.570190405236898,310.92989302983557,0.68675,5.25694
Task-275,305.716591269769,306.48047592254426,4.6907936956777085,311.17126961822197,0.76388,5.45468
Task-276,306.1518379256746,307.1407394877053,4.929302693161467,312.0700421808667,0.9889,5.9182
Task-277,306.7772233158493,307.549133112462,4.91250402620619,312.4616371386682,0.77191,5.68441
Task-278,307.379025272331,308.68376076263013,5.167745257619266,313.8515060202494,1.30474,6.47248
